職務類別,工作地區,學歷要求,工作經驗,公司規模,產業類別,上班時間,需求技能數量,薪資,職缺名稱,公司名稱
化工,屏東縣枋寮鄉,碩士,不拘,50,金屬加工用機械製造修配業,日班,3,60000,化工工程師【需配合輪班】,京沅鎢業科技有限公司
化工,新竹縣新豐鄉,專科,不拘,11,自動控制相關業,日班,1,38000,自動化工程師,皇乾企業有限公司
化工,桃園市觀音區,專科,不拘,1250,化學原料製造業,夜班,0,40000,二廠區-醫藥製程助理工程師(薪優無經驗可，每月獎金另計，附設員工宿舍，週休二日),臺灣永光化學工業股份有限公司
化工,台中市西屯區,專科,不拘,48,其他化學相關製造業,日班,0,43000,化工業務人員(台中/彰化/南投),銘曄股份有限公司
化工,高雄市小港區,專科,不拘,0,塗料／染料及顏料製造業,日班,0,32000,實驗室助手(永記造漆相關企業),立新化工股份有限公司
化工,新竹縣新豐鄉,碩士,不拘,180,其他金屬相關製造業,日班,0,56000,化工(廢水)工程師,鼎立金屬包裝股份有限公司
化工,高雄市岡山區,碩士,不拘,34,化學原料製造業,日班,0,37250,實驗室化驗人員,歐科企業股份有限公司
化工,台中市梧棲區,高中職,不拘,50,化學原料及其製品批發業,日班,0,33500,倉管人員(梧棲廠),元成化工原料股份有限公司
化工,桃園市平鎮區,專科,不拘,50,環境衛生及污染防治服務業,日班,0,36500,化驗室分析人員,台灣歐雅實業股份有限公司
化工,高雄市永安區,專科,不拘,480,化學原料製造業,日班,0,41000,【高雄永安】資材助理工程師,勝一化工股份有限公司
化工,高雄市小港區,專科,不拘,480,化學原料製造業,日班,0,47500,【高雄洲際】公用設備助理工程師,勝一化工股份有限公司
化工,台南市東區,專科,不拘,300,其他相關製造業,日班,0,31500,業務助理(台南地區),南帝化學工業股份有限公司
化工,桃園市蘆竹區,大學,不拘,200,化學原料製造業,夜班,3,43000,品保工程師 (需化工/材料/生技等相關科系),義芳化學工業股份有限公司
行銷,台中市太平區,專科,不拘,12,食品什貨零售業,日班,2,60000,中區通路行銷業務,無事嚴選食材有限公司
行銷,新竹市,碩士,不拘,8,運動服務業,日班,0,59000,門店店長,優體運動 Movement+｜新竹器械皮拉提斯_優體運動有限公司
行銷,台北市中正區,專科,不拘,9,廣告行銷公關業,日班,1,40500,專案行銷,台灣群創廣告行銷有限公司
行銷,新北市板橋區,碩士,不拘,150,廣告行銷公關業,夜班,3,40000,行銷主任/副理,遠東集團HAPPY GO_鼎鼎聯合行銷股份有限公司
行銷,台中市西屯區,專科,不拘,12,其它軟體及網路相關業,日班,6,32500,有【行銷魂】的行銷企劃助理【週休二日，底薪3萬-3萬5+獎金另計】,放大數位行銷有限公司
行銷,台北市萬華區,碩士,不拘,10,廣告行銷公關業,夜班,4,45000,醫藥公關行銷副理 (薪45K起/教育訓練完整/升遷管道順暢),醫藥公關_藝曜行銷顧問有限公司
行銷,台中市西屯區,專科,不拘,12,其它軟體及網路相關業,日班,6,37000,有【行銷魂】的行銷企劃【週休二日，底薪3萬2-4萬2+獎金另計】,放大數位行銷有限公司
行銷,新北市新莊區,碩士,不拘,15,綜合商品批發代理業,日班,3,39000,影音行銷企劃,尚羽整合行銷有限公司
行銷,台北市中正區,碩士,不拘,30,廣告行銷公關業,日班,2,48999,行銷企劃專員,汎古數位媒體行銷股份有限公司
行銷,台中市東區,專科,不拘,40,專用生產機械製造修配業,日班,6,37000,行銷企劃,塑懋機械有限公司
行銷,台北市大同區,大學,不拘,25,網際網路相關業,日班,3,34000,電商品牌 行銷企劃助理,昊揚行銷_昊揚顧問股份有限公司
行銷,台北市大安區,碩士,不拘,200,鞋類／布類／服飾品零售業,日班,4,36500,品牌行銷企劃專員,TRAVELER_旅行者股份有限公司
行銷,台北市松山區,碩士,不拘,20,不動產經營業,日班,9,40000,行銷專員,無疆行銷股份有限公司
行銷,台中市大肚區,碩士,不拘,80,餐館業,日班,6,39500,行銷人員,联亭泡菜鍋_聯亭餐飲有限公司
行銷,新竹縣竹北市,專科,不拘,4,廣告行銷公關業,日班,12,40000,行銷管理專員 / 行銷企劃專員（具兩年以上經驗）,拓點科技行銷有限公司
行銷,台北市大安區,專科,不拘,20,廣告行銷公關業,日班,3,33500,體驗行銷 遊戲社群 寵物社群 / 社群行銷專員,原英行銷有限公司
行銷,台北市內湖區,碩士,不拘,60,數位內容產業,日班,3,200,平面設計實習生,任開數位媒體行銷股份有限公司
行銷,台北市松山區,專科,不拘,43,書籍出版業,日班,3,34750,行銷企劃,大塊文化出版股份有限公司
行銷,台北市信義區,碩士,不拘,100,網際網路相關業,日班,3,45000,SEO行銷企劃,偉利科技股份有限公司
行銷,台北市內湖區,碩士,不拘,10,廣告行銷公關業,日班,7,196,數位行銷企劃助理,深視數位行銷股份有限公司
行銷,台中市北區,碩士,不拘,15,廣告行銷公關業,日班,5,66500,短影音行銷業務,穎流行銷有限公司
行銷,桃園市楊梅區,碩士,不拘,40,量販流通相關業,日班,0,39500,甜點品牌行銷人員(月薪34000~45000),華麗熊行銷有限公司
行銷,台北市中山區,專科,不拘,0,廣告行銷公關業,日班,3,33500,活動行銷專案企劃,壹玖玖捌行銷集團_信賴互動行銷有限公司
行銷,新竹縣竹北市,大學,不拘,8,廣告行銷公關業,日班,12,40000,網路行銷企劃,里奧整合行銷有限公司
行銷,新北市新店區,大學,不拘,10,廣告行銷公關業,日班,3,40000,行銷企劃／數位行銷企劃,穿越數位行銷有限公司
行銷,新竹市,大學,不拘,40,廣告行銷公關業,日班,0,40500,行銷企劃/活動企劃,奈克廣告創意行銷有限公司
行銷,台北市中山區,大學,不拘,60,廣告行銷公關業,夜班,6,40000,社群媒體行銷人員(PM),翠克數位行銷有限公司
行銷,台北市大安區,專科,不拘,75,建材／傢俱批發業,日班,11,50000,急徵~行銷企劃,興立富實業股份有限公司
行銷,新竹縣竹北市,大學,不拘,0,建築及工程技術服務業,日班,0,38000,行銷專員,坤謙建設股份有限公司
行銷,新北市三重區,專科,不拘,12,電腦軟體服務業,日班,4,34000,行銷企劃助理｜內容・社群・數位行銷,日日行銷廣告有限公司
行銷,台中市西屯區,專科,不拘,0,食品什貨零售業,日班,2,42500,KOL行銷企劃,食科院國際股份有限公司
行銷,台北市中正區,碩士,不拘,13,網際網路相關業,日班,4,105000,SEO 行銷主管,聚贏有限公司
行銷,台南市北區,碩士,不拘,0,百貨相關業,日班,0,65000,市場銷售人員（培訓制）｜無經驗可｜薪資彈性可日領(台南各區),生活空間有限公司
行銷,新北市汐止區,大學,不拘,130,食品什貨批發業,日班,0,40000,行銷企劃專員,艾澌克企業股份有限公司
行銷,台北市松山區,大學,不拘,20,網際網路相關業,夜班,10,40000,粉多事業部電商專案執行助理,圈粉科技行銷股份有限公司
行銷,新竹縣寶山鄉,專科,不拘,120,半導體製造業,日班,3,33000,行銷助理,微相科技股份有限公司
行銷,台中市北屯區,大學,不拘,30,廣告行銷公關業,日班,0,60000,嶼嶼行銷創意｜徵<行銷副理/經理>,嶼嶼行銷創意股份有限公司
行銷,台北市士林區,專科,不拘,9,農／畜／水產品零售業,日班,23,46000,網路行銷設計,世泓股份有限公司
行銷,台中市西屯區,碩士,不拘,0,廣告行銷公關業,日班,1,50000,行銷企劃人員,米納國際行銷有限公司
行銷,台南市中西區,碩士,不拘,11,廣告行銷公關業,日班,1,41500,社群行銷專員【品牌數位行銷的幕後幫手】- 台南分部,無限創意行銷有限公司
行銷,台北市大安區,碩士,不拘,50,數位內容產業,日班,0,46000,產品行銷企劃（課程／知識產品／電商）【Knowledge Pie! 知識派】,簡訊設計行銷有限公司
行銷,台北市大同區,碩士,不拘,32,電腦軟體服務業,夜班,0,50000,行銷企劃,雲端行動科技股份有限公司
行銷,台北市大同區,專科,不拘,5,其他零售業,日班,5,36500,【FUMBLE台灣】品牌營運企劃 / 品牌數位行銷 - 來自香港的服裝品牌,川夢品牌行銷顧問有限公司
行銷,台北市松山區,大學,不拘,220,藥品／化妝品及清潔用品批發業,日班,5,45000,【行銷部】資深行銷專員,美體小舖 THE BODY SHOP_美雅國際企業股份有限公司
行銷,台北市信義區,大學,不拘,25,工商顧問服務業,日班,7,600000,行銷專員 Marketing Executive,香港商亞洲英富曼會展有限公司台灣分公司
行銷,台中市西區,專科,不拘,0,廣告行銷公關業,日班,0,40000,社群經營行銷,子旭整合行銷有限公司
行銷,新竹縣竹北市,大學,不拘,8,廣告行銷公關業,日班,12,38000,整合行銷企劃,里奧整合行銷有限公司
行銷,台北市內湖區,專科,不拘,40,綜合商品批發代理業,日班,0,47500,品牌行銷企劃,翔盛國際貿易股份有限公司
行銷,台北市中山區,碩士,不拘,12,廣告行銷公關業,夜班,4,38000,【公關行銷部】專案執行 Account Executive,辰蒔創意行銷有限公司
行銷,台北市大同區,專科,不拘,8,食品什貨零售業,日班,3,44000,設計行銷,啡茶時刻股份有限公司
行銷,台北市中山區,碩士,不拘,500,旅遊服務業,夜班,6,50000,【台北總公司】行銷企劃部-資深行銷企劃專員,山富國際旅行社股份有限公司
行銷,台北市大同區,專科,不拘,14,網際網路相關業,日班,3,33500,社群行銷企劃,潮準網路行銷有限公司
行銷,新北市板橋區,碩士,不拘,12,藥品／化妝品及清潔用品批發業,日班,2,35000,行銷助理,JueJing蕨淨森林_八九五國際有限公司
行銷,新北市板橋區,碩士,不拘,0,多媒體傳播相關業,日班,0,40000,行銷企劃,麻瓜數位行銷股份有限公司
行銷,台中市西區,碩士,不拘,9,多媒體傳播相關業,日班,0,36500,品牌社群行銷,豐賦數位影音行銷股份有限公司
行銷,苗栗縣苗栗市,碩士,不拘,0,食品什貨批發業,日班,2,38000,網路行銷,麥易購股份有限公司
行銷,台中市西區,大學,不拘,0,廣告行銷公關業,日班,2,41500,品牌/活動行銷人員,子旭整合行銷有限公司
行銷,台北市內湖區,專科,不拘,80,電腦系統整合服務業,夜班,0,36000,行銷專員,QSAN_廣盛科技股份有限公司
行銷,桃園市中壢區,碩士,不拘,125,寵物相關服務業,日班,0,40000,品牌行銷企劃,八犬國際行銷有限公司
行銷,新北市林口區,碩士,不拘,0,百貨相關業,日班,8,43000,網路行銷企劃專員(週休二日),世豐國際企業有限公司
行銷,桃園市中壢區,碩士,不拘,123,廣告行銷公關業,日班,0,39000,行銷企劃助理,陸卡崴國際整合行銷顧問有限公司
行銷,桃園市蘆竹區,專科,不拘,120,建材／傢俱零售業,夜班,5,36500,行銷專員,德新家具_美嘉家俱有限公司
行銷,台中市西區,碩士,不拘,0,電腦軟體服務業,日班,3,40000,行銷企劃執行 / 活動企劃執行,鉅遊國際整合行銷有限公司
行銷,高雄市鳥松區,碩士,不拘,10,廣告行銷公關業,日班,0,42500,【擴大徵才】數位行銷專員（社群 / KOC 合作）,聚華整合行銷有限公司
行銷,台北市內湖區,碩士,不拘,20,鞋類／布類／服飾品零售業,日班,0,67500,行銷企劃,Dèlain by CJA_僑懿高級訂製服飾有限公司
行銷,南投縣草屯鎮,大學,不拘,46,電力機械器材製造修配業,日班,4,31250,國貿業務助理,久岡油壓工業股份有限公司
行銷,台北市大安區,碩士,不拘,9,其他投資理財相關業,日班,3,38000,電商行銷助理,時喜人文_布衣_多面向投資股份有限公司
行銷,新北市新莊區,大學,不拘,17,電影片發行業,日班,3,48000,電影行銷專員 Marketing Specialist（行銷傳播管理相關科系為佳）,鴻聯國際開發股份有限公司
行銷,台北市南港區,專科,不拘,50,廣告行銷公關業,日班,4,42500,徵求行銷活動企劃,新視紀整合行銷傳播股份有限公司
行銷,台北市大同區,專科,不拘,8,食品什貨零售業,日班,3,46500,網站行銷設計,啡茶時刻股份有限公司
行銷,台北市中山區,碩士,不拘,10,廣告行銷公關業,日班,4,40000,行銷專員,鐵支路有限公司
行銷,台北市中正區,碩士,不拘,30,證券及期貨業,日班,5,60000,數位行銷經理,阿爾發證券投資顧問股份有限公司
行銷,新北市汐止區,大學,不拘,12,電腦系統整合服務業,日班,22,45000,影音行銷專員,宏智科創股份有限公司
行銷,新竹縣竹北市,碩士,不拘,5,工商顧問服務業,日班,2,40000,行銷企劃,睿圖教育科技有限公司
行銷,高雄市三民區,碩士,不拘,10,廣告行銷公關業,日班,1,64750,高雄網路行銷業務(底薪+獎金無上限),嘉優行銷有限公司
行銷,台中市龍井區,大學,不拘,22,土木工程業,日班,11,37500,行銷業務助理,明氏股份有限公司
行銷,台中市太平區,專科,不拘,50,汽車及其零件製造業,夜班,4,33000,行銷助理,富荃工業股份有限公司
行銷,台南市安南區,大學,不拘,0,其他商品批發業,日班,3,38500,行銷客服人員,石意景觀石材有限公司
行銷,台北市松山區,碩士,不拘,30,鞋類／布類／服飾品零售業,日班,10,42500,活動行銷策劃,VAST/ VCE/ WET_三原有限公司
行銷,台北市松山區,大學,不拘,200,電腦及其週邊設備製造業,日班,0,41500,行銷企劃,宜誠資訊股份有限公司
行銷,新北市新店區,大學,不拘,8,綜合商品批發代理業,日班,8,44000,行銷企劃,靚陽國際有限公司
行銷,台北市松山區,碩士,不拘,13,其它軟體及網路相關業,日班,0,30000,整合行銷開發專員  （ Integrated Marketing Sales Specialist）,點實整合媒體行銷有限公司
行銷,台南市東區,碩士,不拘,12,廣告行銷公關業,日班,4,34500,行銷企劃,創造廣告整合行銷有限公司
行銷,台北市大同區,專科,不拘,8,食品什貨零售業,日班,3,44000,網路行銷,啡茶時刻股份有限公司
行銷,新北市新莊區,碩士,不拘,11,廣告行銷公關業,日班,1,41500,社群行銷專員【品牌數位行銷的幕後幫手】- 新北總部,無限創意行銷有限公司
行銷,新北市汐止區,專科,不拘,0,廣告行銷公關業,日班,2,38000,短影音行銷企劃,歐映行銷有限公司
行銷,高雄市左營區,高中職,不拘,0,自動控制相關業,日班,4,52500,【高雄】行銷企劃專員,聚飛科技有限公司
行銷,台北市中山區,碩士,不拘,50,休閒服務業,日班,3,50000,【密室逃脫】行銷主管,EnterSpace 密室逃脫_進入空間有限公司
行銷,高雄市仁武區,專科,不拘,50,汽車及其零件製造業,日班,3,33000,行銷助理,精圓科技股份有限公司
行銷,台北市中山區,碩士,不拘,7,其他教育服務業,日班,0,39000,行銷專員,財團法人礦工兒子教育基金會
行銷,台北市中山區,大學,不拘,160,旅遊服務業,日班,0,37500,行銷企劃,旅天下聯合國際旅行社股份有限公司
行銷,台北市中正區,碩士,不拘,30,廣告行銷公關業,日班,3,196,數位媒體行銷企劃助理,汎古數位媒體行銷股份有限公司
行銷,台北市中山區,碩士,不拘,10,綜合商品批發代理業,日班,0,260000,行銷營養師,海蓮產業股份有限公司
行銷,台北市中正區,大學,不拘,12,專門設計相關業,日班,5,45000,品牌行銷專員,BONNSU_狀聲詞有限公司
